TXID,fee,output,removed,size,time
052ab1a4241b13660881573c6ecfc91167e84233e69f3a443e8a0109f746e46a,363122,327596041,1510261767,1217,1510261603
052ade5e726221c12f5639acf1e6c561c0a9604525c4a8cdddc97202839016f3,56500,332262700,1510263059,225,1510262409
0530e04a23ebc0d4c83b934003894017b87888b595d0a53861aaf18c45cc5bf7,65540,48384460,1510261767,226,1510261733
05314e0ed8ccc0fedc2143de669216c4987c132473b50977b41c422796440a92,62640,637453459,1510263059,208,1510262903
05365b9a7f97b66e07e412bde583ac60f40c166c95082abd486587965803c404,11300,326857871,1510295872,223,1510263675
0536eb68210814511d33636bc76fba6c0e16b1abfc1fcee58ad0b22ecaa8545b,48004,1630480,1510265587,225,1510263851
0539b3d5516db9390d51f641a5a60cf97060bb3f169c8538bc95d6fb002b3885,67800,49009910,1510264643,260,1510263903
053abf830c44b177944833403c5ae5eb5872f55d0b80c21e46f9362a2f188027,111452,68845898,1510262777,373,1510261802
053b082fbe1fd57fcfb528f0105e7e029cd7bc1d0797a3df981a4565858dd030,93960,486574,1510267730,518,1510263872
053b40be2522d32ffb7864d121aec8b2e5f9c292d06623b4e67f9a7e9f545409,51848,293509039,1510264653,226,1510263624
053d04109ca625844628555fc186405e7b986226ae725bcfbb8b536180ed2f46,44673,726074,1510263059,191,1510261623
05435fe5ec9dbcfd2c39f064c505b61c60372083496f4d46d6a18599cd2b7bbc,45652,4057477,1510263059,192,1510261437
055534757a8854cba46ecd574aa32b7e0aa6ec25d9900825a262953780af24cc,44522,166303,1510265883,223,1510261437
055eb89ea76b92f428c39c4acea6171014e4a62e18b41f906df6726e7138ab1b,140261,49607961,1510265587,634,1510264041
056012904647f04d0c5764e4c64ec92f0943f1799f725263279c989ac6f505c2,65204,1254000,1510264653,224,1510263134
05699f9d3f8246625180d66c1c435bbddeaeb68478e5cefca5d604d009848856,46920,4430316,1510264653,170,1510263778
056a5caac8850f8cf709d164414f909a26cf2eba7ffd25a40fd8709e71b951ea,88760,10826724,1510262777,261,1510262006
056ab0d534f05470e1002d71d18aaebf84bf99e003650796fdde5ab1720b5a8e,20000,404481000,1510287728,225,1510264243
056b77551d59b57bdaa59804c073e1c7c38ce7a17de4bddcce71f0983080b805,20820,527165,1510308809,369,1510262845
05735ea0c76d31a9672c604dbaf20d7ee07bb5bc7f18c0581d56d385d59e49bf,65088,2873866,1510261767,190,1510261427
0586e9a68b584e6ffa155a88a8ccd8c3581e224d95f2baa4447b438168dd0861,79005,198378231,1510264643,226,1510263967
058fe190101adb2f48ee1a82c3ea7c64f138158bc91c577d4e4bf21b3e52ef35,45426,236536337,1510262777,168,1510261909
05926941097ca571fc79c2dbdc2795b4d81c97acce94360d26e84f23a90969f0,49843,21863157,1510263059,204,1510261525
0592f5ccccd708b0247cbd166e8d31aed26a1dbab97788f729748a671e9c477f,49042,74950958,1510265587,226,1510261841
05959fca26bea71ce45b6301858554b51bc80f3a568d46dd5270cdc06dcf8074,90018,135835878,1510264653,318,1510263401
05975761933691245267478b8c77c4053735e0b57c47974da837af01ed0cb1aa,75965,9558982,1510267730,372,1510263861
059c384523e3a84558fdf7318f317fa62520106d632f943e491dc1cf9dcf0622,50000,99950000,1510265587,226,1510262266
059de1e7faa8554d570e6073932cf3dcbd2b59d5705d92dd53e25eea8858942d,67777,312051,1510264643,192,1510263623
05a0cfe4e34af1a8397e2647547c7b70a4380488344f091cf59abd781e06e359,67800,4739397,1510262777,223,1510262318
05adc74e816790916ce757ceca4e7844cd8649cf3c2dfcadccc03a6333eaa7b4,72909,220544129,1510264643,224,1510263716
05b89639d32effaf2f6bb855f2de198a474fa854abf58a06f2426e5765ded582,72908,9927092,1510261767,226,1510261653
05c39fa4ba982027f1d250025e7b0a78b788772e01c2f12c626c35791d4276c6,88000,2282000,1510262777,336,1510262276
05c5f41d5b977a37054b0f6fc19efbc092a59aab90502cf0fd8dd0cf1f52fc9c,80400,3048422,1510269627,668,1510262105
05cd7c250d98ea8ead2cf9325c98aaa9a9827326737689251f943c820b71c775,69760,2363760643,1510264653,225,1510263271
05d3e34ffa609030e1ff047e65a554aa81a3a3de146ee4a595717a314b5d7e23,72909,135641414,1510264643,226,1510263534
05d75e17bd40ba71ca0662c5323ff6873ed516da7bed903900b4424be017be69,65856,703999,1510261767,224,1510261664
05dac1a671daff0603b1070f2e003f9ca40b607bf1f2ac4182c0afe6aa02bad8,120000,0,1510264643,191,1510263914
05dc88eb34875c750492ac314b4f9cc82daba435c88cf78a07bb0553020e9671,163744,973674071,1510261767,542,1510261515
05dcc56e14670222b139dfb0f732d31701a7d9ecf6046dbed6417173cd7cd13a,72906,545780,1510262777,225,1510262348
05e65b2f2d2d3c60d924700a91714852cfe14675d22a5233457cdebc08bc3e37,72909,1955268097,1510264643,226,1510264062
05e751d990e4eb7afc4e52a8a61fdbd40ee5c78f2e76d7d5c0e5ac12dc9518ab,72906,961082122,1510262777,225,1510262710
05f6a6dd13a0fa048377b680d9f397def27308a3fafa45754a6dfaee10f8583e,45200,17794823,1510265883,225,1510262903
05fee5c786d51f306a6cb9b5bacaf3f0987cdffddde0d190d2bd7135a510e048,43844,12856156,1510266190,225,1510263153
060c018628e0d0e5d56e7156cefe71881a5c970e00885179fe2efca80a5190bc,7018585,5754780812,1510261767,23931,1510261486
061067243309376791981d2cdafdc377fef6d0e98f0c78e4e83d99c36f35dfbc,72320,1443841,1510264643,225,1510263441
061bb422e1696e1c3db1682c87a6e3a3b1d74876c359055b2ac1f4e7138b951b,65540,0,1510262777,192,1510262078
06269b047c7982628955388f8b3257b49ff0c9b849c29eee0c5abe88a15257c6,72906,346261,1510262777,225,1510262327
06271fe3cb2f92e840b1f82b05e54747397a62610ba3e6efef2075579dcb2e30,1490975,12504971210,1510262777,5078,1510262629
062f9924eb359e3c8291fccab44eabf953f23b8b4395042843c2cdbba16d76ac,75965,6293516,1510265883,372,1510263583
063136a8d8a726bbe07360912fdf82fd8d1ba4adb285afe5f2c2c28e306c79b5,78260,67573560,1510262777,259,1510261996
0631c296f3239062a00581e269a0686247d5eb77ec175a218e6c51b40a7e432d,79000,439000,1510261767,265,1510261623
06358ba9f016626146f06fb6ac4178af6d70779868d2f59d730d2add920ab944,72906,348015833,1510262777,226,1510262627
0637992d5f47f591bb6c8dea53cb1e57993b787b036659950033993ad78fc1cd,45200,2984800,1510263059,192,1510262964
06389e7808a2a9e7c5c2a1b1284271dff501fe82f7f5e163cc34324f3b685449,45000,1355725738,1510265883,226,1510262865
06414dfe5371a186e454ac753e5c2778b940fff1c0a7750c4d18b0b2d2939acc,44748,158380184,1510265883,226,1510262844
0647fd59833802c270ab4d9be3d750d1100c35439d8538ca993f9c0e8545e84d,602000,45527413,1510261767,2144,1510261693
064f5dd50f4520d24587ffc10f010880eca55515bac6d371bd91b8383783aa8e,222616,1880829788,1510264653,783,1510264242
06556c13206a1cd31f8825147531bd5c6f34a65236cdc4df83452c7d8250c76e,42940,74118221,1510266190,223,1510262533
0659b77328f3eb8f185fc09bb71a82ab05669b9a1a7c1623c8800f6c952190d2,72906,3891918,1510262777,226,1510262036
065d7c2f439031a1170fb06d6bd9361a875f419f4351001714e6763570b82029,65632,9550989,1510263059,224,1510262803
066d1dd17af54631075f0d4479d3eef1861680103bc59d5cf5b7a20160c4ec7d,64410,58091613,1510263059,226,1510262954
066f2c6821856cf1d6846f647934f074ddf0d0eccb6d1f1b0d1c335dd16cd8b5,70686,13995532,1510266190,373,1510262176
0688f1bb52d94c94ea092b7ba6a3c31229e61d4f6714fcb323e4f51b86ea74fb,63280,1448100,1510262777,225,1510261977
068c653a08ed49671b031bd75d6cb2c284d7f6f17c4bd03fc14fc9309a5adbc8,270480,7132292,1510262777,964,1510262096
068e365a72df9febaaaf130c76f0afa2f2d18ee4130e106d6ed87bb8d88de002,72909,1999574183,1510264643,225,1510264242
068e49211b9b03c1d896607aada29930fd9bdc1fc536bdeeb58b40d920ba35bf,192971,7036527,1510262777,668,1510262276
0694137539573b274752ab5389d1f590d69b652c0104b31267ada19646bfa45f,72930,899597,1510267834,372,1510262096
0694d66a0ab91ed7ecb66bdb0a2ef8a67c140f4eb222bac2c3c5d6a97fc022b3,72906,81898471,1510261767,226,1510261754
0695f22efc7c79dafeeb43033fc73252b5c981c99037fff821b69c0362a15dc9,67980,41498140,1510264653,225,1510263977
069a73208b3b3ef247c47265dc17b0512956df261bfbb99ecccb522f6353cf41,108785,20847079,1510261767,374,1510261655
069b1887e8b40bdb03f7a33b8262956cf90dd00f7b9be11ca30279854a917220,57240,14942760,1510261767,206,1510261505
069da99a51b9ea70f3c0c9b655b3be74af474d423e3535546726d109c10b1fc3,72906,425768090,1510262777,225,1510262648
06a19769977d6a64863f083f289220af6d59e0c1f91895706fd0570eace71e95,72906,292094222,1510262777,225,1510262554
06a2e315986956543519dd6124cd7c471b27426f3cbe5f8f2162f47fca3c7cd6,72906,231842,1510262777,226,1510262595
06ad2d01f027f5272bfffc8dcb5acaa2a65f164c7864a304b5e5bd23292a5836,72906,57986,1510262777,226,1510262065
06ae4b7cc5ad6c7cff3cd6dfe186728095ca5b6e0d1fee126f5d4fe9d12dbb40,44748,432905,1510265883,226,1510262824
06b365709e559810e137a7e1a23d2af52fa6e3969438482ead7175c753d772c2,186150,13880,1510261767,725,1510261723
06b8257a149867821dff719655c2152a9786b7aeef98d8c1580a31e1a9bc0eb7,63506,2882112,1510264653,225,1510264149
06bb87c8f34eeeac315cb880a7f5edae44f88e699251db77a49dc4dceb87da23,48825,169984,1510261767,170,1510261377
06c7cfb3a531d415aa9971ef8832eea6bbaddbb4286874b54e4b7710091dba1f,72906,2443872,1510262777,226,1510262018
06d1d12d1f8647a34a8d2120c445f675f1c6c81e6927b386ca8404d4fdc1a0db,84469,7715531,1510264643,191,1510264020
06d3af7bc9709bc98d200a421b409eed547f65d554025b7c32b5266e75d6fda7,65400,205745053,1510262777,225,1510262564
06e8b2d77c60336f623d60a7f1a4b05a2a4ee3c20e557728746bd56fbe56825b,40500,960000,1510265587,192,1510264149
06f01ebde06a83ba45f74ff05dddd01554b67d65ef2a3565812de0c2120814ca,252933,120495,1510262777,965,1510262400
06f379143282e9ec0fe6d61a946cfe2510b2aff9f07eb20289cffcc951337814,72909,424300539,1510264643,225,1510263883
06f681b6b70bded6fd147c76d37957cb2f71cfd56ebd3564884e73b45afa9ce7,72909,582712384,1510264643,226,1510263924
06ffa52b3dfc6667ea5d8fd67dad9740b8d50596997467c635e6f7ac15a09ede,69519,73673613,1510269627,372,1510261735
070579319621fdae459bfda55022d876f820dfd406a5390b7d8b884e05caf3cd,72906,1390000,1510262777,226,1510261889
0706a3f0282f04486e492ae2d02fb5c87f682612f37fa0b5eba9b636c1eac1a2,54148,581589274,1510263059,223,1510261624
070cce3db6c1e407154ba0972c108eba4f366b23f3685afed540a1cc94295b09,50291,1400180,1510263059,136,1510262934
070e26c65302bc4ef5f40921b489e0f0e5d3ac8a2278778583f31382252316b2,65700,2034300,1510264653,226,1510263232
070e93ae0097b17fd11e9ae945b5ce0ac07c050c6632b1b7ae6c9eff7282ea48,59521,446136,1510264653,225,1510263706
0716ed97c63e00c3713374fc6d8ef30a79356be8bfbeed7b9abefea50065bf42,72906,79372,1510262777,226,1510262297
071b70a0b46dcfd890c93ab974b04cb56042351798bad035e724455b679d370a,72909,316461286,1510264643,226,1510263841
072c292395f16bde38cbeb007de6c03e2c38de3dbcd5fae00c53a93185c211e5,58833,2722667,1510264653,192,1510263809
0731313b0c3842ecd6fb0a43e981471492d563f93b1b6fe576287edc72418e30,74929,28139850,1510264653,256,1510263343
074043d0a7dd50bca04c319b8c3bd2c36156d2e32544b27c0506da8731fe1ef2,44974,236594,1510263059,192,1510262794
0742ef15473cac53e2764a665015b3a8179caa08fd2b34b4e8f00d6cc52c41a1,49738,1944470465,1510265587,226,1510263593
074412a696f0e0b44a35123360faa3929dbcb5ed1759eb59b9fa8679cda3702e,65674,996756,1510264653,225,1510263820
07456ace2b3c3a6343c4e6bed0976583406c2e66b820d50a3a34d1341a96d65b,54687,12329200,1510264653,225,1510263644
0748d82f63081f6cf3607d7f414e1c2b6d01c07b6e09b8ceeb259dc5a7db7503,90017,2251556,1510264653,371,1510263352
07516687c2390e89ce037b4bed62df40880c5b509da5abc64103093491ac5729,89040,66787248,1510261767,261,1510261476
0756a2ccb34cfd3b85479bc5f7cf2d1014f149a2d8060aab9fa85c2176648ac2,63732,1575590,1510263059,225,1510262954
075b3606607fe927a1f8dfea3c96571a9b399a9a7a902cabbcbcf2abbf42be84,62720,1168215,1510264653,223,1510263343
0763b0e5dc3c92683834085005249bfdec144b28f26896fc40b770a7055eec66,33500,14066900,1510303994,371,1510263094
076cc8c2b23b5bf4a788b246e3fd468094e82fc9f6b40712f3bfea49458a1f89,72909,1998854219,1510264643,225,1510264242
076ddc38b583e8cab3d5e42060d13185edbc2e2332f2c5690c2eaf3c1c31387f,72909,109191,1510264643,226,1510263830
0771e4730b18413f080c962ab2a02bf1bd66f2f32e972099dabc4edbc7481124,150189,4959810843,1510263059,669,1510262994
0776f7948d327b4fafcd1f1d0e4be175905d8dc326b342f0a96b7a579bac4aa5,72909,266056627,1510264643,225,1510263788
0786feb3fa76d0aac38cee7d91c979229caab4fd68a8e74cc0a8d8ab094966d0,40906,248960,1510267834,226,1510262317
078ac944c4162889141b397fdf9582a92bae01e9e2f436a46ab92f961699c070,120000,0,1510264643,191,1510263851
078d11730241bcc3d8dc4b32e2b3393f0fced42f1c2192ac9e7f8093f9cdca67,72930,1779740,1510266190,372,1510263301
078f0345a00d8e7155e33293cc4a289aeafbce36fd62730b1145e5d2569b45e7,65700,399934300,1510261767,225,1510261604
078f21f3ca474b348277dad9086124f1fbd7f435fcd071d454623a26609c7e4f,59423,1598937,1510264653,226,1510263799
078fa097685e55f55ff78fa977dc6d86e4b97d2b231686c03a51ac684057d0cf,72906,1760495,1510264643,226,1510263182
07925d3d4ccd3ff9d6fc2582178bb0e72aa70806e44dd2bb225a514e11b8a63f,72909,0,1510264643,226,1510263492
07954b920e96d49d14f27220fb2cb8ebf302d1d9bec39d784ee7feba45d7f5cf,38664,2307488,1510269627,208,1510263644
07a8b75176c4acbebf670e6bf393fe9e352eed421bc58e96adbb35f128fe749d,21817,-1,1510261776,210,1510261377
07a9351947c59101bcd93950626574d398f2bb00890bdf8f79cef1bea2ba5e16,72909,77366,1510264643,225,1510263361
07b0087d698a6ae4e0e1b5ab4a6f861b975b33a50bbac6d8dbd3efad16ef2196,64960,5670964,1510264653,224,1510264171
07bed8133e11e0fd4a3b7ae7e59112ba65c78e5564d8026ab9e09c2a5ba62b86,63280,12732941,1510264653,225,1510263163
07c2f1d71d40554754097f0fbb27a2e2909d8d19bb4c7bda1c7507a9d34e96a1,150189,8699899646,1510263059,665,1510262854
07c4a0139d870f5f9925715252ea90db74219bd110489d12406481ed4a1e3858,104400,404139,1510265587,485,1510262885
07d15058e59f7e03b845ebb4cad792f73a117bc4efb1bf9ad4753bedc4a674be,104720,2095047,1510263059,373,1510262786
07d184a87267ca08bb10acac10f842bb34239f9e401cdce7c02948419db822b3,63280,1075076352,1510264653,226,1510263461
07d39beadfa57f03cd4106b3dc98022bd18032f053825a2ca0335c05c1553a84,63280,6278368226,1510262777,225,1510262471
07dac0c9e7fcd781337fe7b78a06c4259ddac7497abda23fa5d94a0fb889498d,72909,201504,1510264643,225,1510263462
07dae20a0309f7a0e6ec295575ee1d9132bb92cf678868691b174b14ea796f38,120000,0,1510264643,192,1510264010
07dc1198d37d12e89cc473342bfdb8729c1f3633214aa8aa66be1cba2408ef22,72320,271540779,1510264653,226,1510263391
07de109258807dc9864cdd5ec2a0f823a0a48d46baefd5c14e24351631db6781,72260,10000,1510264643,223,1510263123
07de4b3d3c57a7cdc2f873178d9f0efbf8db0b662d09032f4b4f8856b5becf76,134460,3379340,1510262777,372,1510262502
07edaf0b77173e2799657ed279ae520c617e7a71f20827ec1ce5524747e29e8e,53038,538731980,1510265587,224,1510261753
07ef6cf905098c2abd63b4d22a683a147680d77eb61e97abf55c464b759e1637,72909,37028750,1510264643,226,1510263461
07f347c6c7f2ca274b505746e99db21bf532d08615595f2c0a0f95c904e63fe8,72906,207687314,1510262777,225,1510262429
07f5afa28fab6f7cdfe6a404f2fc3a2c61ffe0b0499b475bc645787da37aea65,38420,6143802,1510267730,225,1510263143
07fd960ec86f2769dc3ff07d171e0fc7561bce75b75dcac3716e8eb40b54e278,280356,31218913,1510263059,1121,1510261850
08056c4cdc40c5d16ae24b149a2ae3f167896d3c1a5a9590fa859009aa868769,50243,988734,1510264653,192,1510263666
080f5254f51f436401e9fa975b84a3ef768978135a409b8f6b570ea5a74f56f4,123930,41128568,1510264653,485,1510263758
081df74cbf9f1f5fb0bcf9ce4d40b0596075408087c06581cfa4d95de2ebd6c9,53768,506549554,1510263059,216,1510262803
0822a03124a7154118d7c76f9b4d9dd1a74ca4d45aac3bcefd959dcef3edb248,44070,896533,1510266190,226,1510263291
0823d9f345630d1c3d7d9048ddf83a21f96bafc3b4d4e5f16057f835d0a7cd09,72909,138362965,1510264643,226,1510263623
0825f9c5772cdc8e294d8e61e21ee883e558f2865c3ab4201789eb92e3c74c00,23278,36741492,1510267834,226,1510261673
08281df8eee186af38843a3b28c24abe502c15f7892d244740a4ddec7a57d29c,78000,1202000,1510261767,264,1510261733
082a1f930c029224749c739e94d1381ce4da6bd004169f99d8e672d5e26678d6,72906,244923508,1510262777,225,1510262484
082a2095e112981a10e9c1a34c72f67a5027ecf4d9ec244a3d7cc818b0cb044d,62720,625323105,1510264653,224,1510263035
08329ac0067ff714f1399b16b2311a45f227f66c4690da49ade9ca7f0db3162c,65540,255971858,1510262777,192,1510262105
0835991d76d3ed2f430cbc2b1d297a6a7e0e436e64398914b35d778e2ef2a477,46774,10333226,1510263059,174,1510262964
0836a9cf0f7b0bc2e30954301229f20507607b7ef72459872487814abcf2edfe,72908,1326457,1510261767,224,1510261605
0838ce232a9032f833dea83a7d3a82a43dd66245a2264ee7579174e1c039b560,72906,2699370,1510264643,225,1510263143
083ca60b5c0425553442a7bde69a957c4294d1535123bf15b73ee09bdb4277c6,80000,18692480,1510263059,340,1510261427
083ecbb5e7c069b92a607a2cfa7f9398e86e0c659cce8a988fa9c25ca0063cff,72556,687444,1510266190,374,1510263271
084c27dacbe399b0496add6f0df3df2018acc5e2431a8539d2b859520e6322a0,72261,61210,1510262777,224,1510262065
084d8a9585c3b3a8b76887a7df8ead614f90052a814bcb98869233f76b7f3d37,65736,3309264,1510264653,226,1510264053
084f1c71eb3efdb37fa3fdafc3f9cb1bbebda9b9f9eadd074affdca38045670d,26170,10568700,1510290540,256,1510261653
0855882b7e0be0ef98002c82788f365c4c45748e6231ab00e951ac4663ec6a14,74124,2164572,1510264653,261,1510263065
0858a547fb64ad4636ed5d6509e546b4bde94cfd3a710bb661b74a4f04617ee4,65736,3924264,1510261767,225,1510261603
085ee2b8e6a10d87961c40178705247505feff5a9eba1fe0c88108ed12c37bd8,70631,779369,1510263059,225,1510262774
085fce1ceb95becb8a083e504076ec5df7458396376e2d0668f3e1b86165d78f,338120,280906331,1510262777,1136,1510261891
085fd79986a4a77d63bbdc828e7ef673349326865d50e37d12e13cd81bc88df4,194882,266491241,1510263059,668,1510262824
0866166bcc693289f882ecccbb895c21a352fd56b2b7857e640b2cb945cecbc3,75965,23399155,1510267730,372,1510264331
0869d176d339b14c20e21d48828792e84f919a6e62197224fe615446b2eb85e8,72906,10777094,1510264643,225,1510263232
086d86e0541548e3f8c2a46b1df2bfc7881770840b48b343e4075f86128cb00f,72906,2015708,1510264643,226,1510263303
087339ddc45b9b612b1e86963c910104b7b62f2ae80089349c30ca97d010948c,51831,3188935,1510263059,225,1510261879
08757e016a00e4cf9593c2f24f2108e347a4fbbb18537743e1c10941e348dfd0,92220,1401734,1510261767,170,1510261613
087a0e98516f7f488930079169e916fcf41cb00625c64cd63062cafb94bc1d2b,132660,140894704,1510265587,634,1510262523
087ed2096631e12d06fcb920903dffae9697b4ad4d5afaa2e770ca854bc5c753,53866,641734,1510263059,224,1510261977
08849186e92024360a4d4feb3f73eb644e837db3597e64ad659e41f1758af361,57260,158796,1510305806,813,1510262585
0887b86fc7147db50fc841f7c7409519ffe2590236bcd08c993dd93a56ee0d12,11000,50619324,1510294267,812,1510263872
08940e1f6a67a4ed35c583e5bcfc940c08182246abd92c2e6880d74b0f7e062e,54705,270262875,1510263059,226,1510262186
089c6775889fff5a541c93b9ddfa8adaecf2543ed711f673a3c943a39126070d,72908,7749266,1510261767,225,1510261495
08a7190a69a7b5a74567b424d63dfe3598cd2fdccde2c39f7cfc030cd4d3025c,72908,30130152,1510261767,225,1510261703
08be55cd540e9f4f98948e15db784d374186c1bfba55f465a0bd8e6792d28c5b,8920,38898983,1510300871,223,1510264042
08c02d1f6804947cd3d288a3a40d11738f8a1b13f1e13f4fb511c9396752094f,35380,1371564,1510269627,256,1510261947
08c83cd264bc23e6520bf86783ca7525c50c0a0d7a2e8b6a1d3ca0ecdadf40eb,78911,23725632714,1510263059,326,1510261928
08d3b0a7177448a84f0dbd3b22bb4e01a919377a6003e6a9439e8c2648875098,151834,29335024,1510262777,521,1510262297
08e2cd2ca9a54dda8e983b7c7941a361be1673480225690e2d94c0e8df813b13,42120,294833,1510267834,208,1510262627
08e3128691be496ba47c482878660ae172b2f48aecfa4233e93116db1cd2190d,72909,1982913872,1510264643,226,1510264117
08e4a2e9597aac81ffece2a057c2bcfefead4097410911041ea3bf6b55d66524,72906,125000,1510262777,223,1510262097
08ef814bd69802225620d5d4b5a21527d3755c1449d3a4ea29a94daa9ec7193c,103356,3535654,1510265587,486,1510261842
08f61686c4a60c5f935f295f5feae9e7ce11e58de0e679a8010372e9c4392148,53784,7840808,1510262777,206,1510261860
08f7e6ed4efb944b8fb8c80ad55f9c40c83cc8f9dd30e0baa3d54f2580619e21,69552,70317028,1510262777,207,1510262648
0902bf0d786520e523e547307c340a5a4e5cc7113305a01502f857069a1dd57c,72906,910000,1510262777,226,1510261967
090df6b9c0a3a84734bc689401ee62142f68925bbaa125117abffc0b1398747d,63732,673087900,1510262777,226,1510262026
0910dc7c7c38cdccbbb8fe563f40b814fc35e3615ed861fa99bc019506f2542f,795050,45528439,1510262777,2720,1510262471
09219337d49479993c9c161bf0d2a241e509736a93fdac75d745b9e2d9ce7679,90501,8143899,1510264653,372,1510263381
0924899cc8e6703859a8f24523b7e2467dcb7148c89a7fb336d9ca09059e6775,20820,1077458,1510309099,373,1510263685
09248c23532bb2cde0d40e6e987ec7c3cb66402cc2111e1a4339d73128579652,46513,13773067,1510263059,192,1510262894
092543180cd1d8a38216442b58baa250831be25ed86d42a33836948ac4c856df,72909,398904,1510264643,225,1510263341
0926f4c2d2f9f708dc50b16445150de0d05cf108435a3af4c37c4654d9a29e66,67800,338607689,1510264643,226,1510263935
09284df75d24ce4d30761e49f33cb1025d6e03e6445a80ca4affe0bfe6bd9a5b,67800,1688407,1510265883,226,1510262974
092b8d0a5bc10a6a09b9d5ad201b23a071b2adf98c9a2e9bacc9043e9cba369f,61472,20895889,1510264643,225,1510264242
0938923e00b001e0c107d66f14e559c2d242842acae516cc7c740c779e2c9e13,72229,35904141,1510261767,225,1510261409
094a4f90dbd0b7eb9abfe36aa7d17c2cd9608cfbbd2f6bfbbc4d1da463030f4d,65567,1200000,1510264643,189,1510263352
